1583616243.9596336,x02x9ax92xaaxax02x8axc2xa2xc2x92j
1583616258.0445764,31.73, -11.09, 134.62
1583616258.0674827,31.69, -9.84, 138.01
1583616258.0904355,31.54, -8.69, 141.46
1583616258.1134408,31.59, -8.11, 144.33
1583616258.1361928,31.53, -8.28, 146.35
1583616258.159078,30.82, -8.14, 147.75
1583616258.1820002,29.81, -8.17, 148.71
1583616258.2049127,28.64, -8.08, 149.99
1583616258.2279015,28.00, -8.02, 151.09
1583616258.2508445,27.74, -8.31, 151.67
1583616258.2737854,27.68, -8.71, 151.68
1583616258.2967067,27.57, -7.29, 151.48
1583616258.3195891,27.54, -4.88, 151.50
1583616258.3424194,27.70, -2.46, 151.82
1583616258.3642917,28.12, 1.62, 152.60
1583616258.3861787,27.16, 8.39, 154.57
1583616258.4090981,25.63, 17.93, 156.99
1583616258.4320447,24.36, 31.73, 160.00
1583616258.4549708,21.33, 47.92, 161.71
1583616258.477877,17.71, 64.53, 158.86
1583616258.5008125,14.98, 81.99, 155.66
1583616258.5226927,9.39, 97.53, 153.69
1583616258.5455463,5.22, 112.73, 151.45
1583616258.568456,2.15, 128.71, 151.84
1583616258.5913844,0.01, 140.34, 149.60
1583616258.6154113,-0.87, 150.09, 147.69
1583616258.6393592,-1.93, 159.52, 146.59
1583616258.6632879,-4.04, 162.76, 146.48
1583616258.687267,-5.25, 160.56, 146.47
1583616258.7111988,-6.21, 152.90, 147.90
1583616258.7351413,-7.11, 138.40, 148.65
1583616258.759077,-9.14, 116.63, 148.07
1583616258.783035,-12.00, 92.34, 147.70
1583616258.8069744,-12.52, 69.17, 149.23
1583616258.831019,-10.39, 45.03, 151.03
1583616258.8539217,-6.64, 21.02, 150.99
1583616258.8758552,-1.73, 4.51, 147.29
1583616258.8987346,-1.10, -6.34, 140.79
1583616258.9226553,-4.59, -13.89, 134.85
1583616258.947657,-10.13, -17.40, 129.28
1583616258.9726276,-16.65, -19.40, 125.29
1583616258.9976265,-21.28, -21.21, 123.26
1583616259.0226831,-24.00, -22.68, 123.20
1583616259.0476646,-25.02, -22.95, 124.01
1583616259.072654,-25.57, -23.14, 125.25
1583616259.0976856,-25.96, -23.08, 125.72
1583616259.1226459,-25.24, -22.16, 125.71
1583616259.1476285,-25.35, -22.95, 124.91
1583616259.1726103,-26.41, -23.25, 123.34
1583616259.197621,-28.49, -22.89, 121.06
1583616259.2226708,-30.74, -22.97, 118.78
1583616259.2476616,-32.93, -22.36, 116.05
1583616259.272696,-34.97, -20.84, 112.18
1583616259.2976558,-36.93, -19.39, 107.03
1583616259.3226278,-38.76, -16.64, 100.03
1583616259.3465714,-42.06, -11.69, 88.21
1583616259.369473,-45.28, -6.51, 76.34
1583616259.3924084,-48.93, -2.94, 66.07
1583616259.414272,-53.49, 3.61, 54.97
1583616259.4361632,-56.70, 8.71, 47.11
1583616259.459062,-58.95, 13.27, 40.76
1583616259.4819598,-59.72, 17.78, 35.53
1583616259.504875,-59.80, 19.49, 33.40
1583616259.5279715,-58.42, 19.06, 34.76
1583616259.5507855,-55.38, 18.35, 37.36
1583616259.573727,-53.38, 17.43, 40.07
1583616259.5965998,-51.82, 15.01, 46.05
1583616259.6196017,-50.25, 12.07, 54.86
1583616259.64136,-47.53, 8.36, 66.12
1583616259.6632364,-44.23, 4.94, 77.86
1583616259.6851008,-41.18, 1.87, 90.09
1583616259.7090526,-38.48, -1.51, 102.20
1583616259.7330658,-35.18, -6.26, 117.36
1583616259.757021,-32.04, -9.74, 131.11
1583616259.7820382,-27.82, -11.93, 144.54
1583616259.807036,-23.71, -12.53, 155.41
1583616259.8319764,-21.11, -13.95, 168.23
1583616259.8569944,-18.38, -14.50, 179.52
1583616259.8819644,-14.48, -13.47, 184.99
1583616259.906998,-12.90, -15.11, 186.68
1583616259.932032,-15.15, -16.64, 183.95
1583616259.9570441,-20.25, -16.58, 177.08
1583616259.982026,-27.02, -15.59, 167.87
1583616260.0070467,-35.34, -11.91, 153.88
1583616260.0309997,-43.81, -2.99, 135.32
1583616260.0549698,-49.16, 10.73, 112.75
1583616260.0778055,-50.28, 24.56, 89.27
1583616260.100715,-47.76, 33.02, 73.06
1583616260.1236873,-43.90, 35.81, 62.72
1583616260.146617,-41.29, 36.49, 57.03
1583616260.1695042,-39.94, 36.70, 53.56
1583616260.1924458,-39.87, 36.83, 51.81
1583616260.215369,-40.50, 36.66, 51.67
1583616260.2382333,-41.79, 36.63, 52.72
1583616260.2611096,-43.73, 36.32, 55.90
1583616260.2840369,-45.60, 35.29, 60.80
1583616260.3069782,-47.05, 32.99, 67.72
1583616260.329993,-47.87, 30.70, 73.86
1583616260.352855,-48.53, 27.98, 80.38
1583616260.3757477,-48.78, 24.44, 88.69
1583616260.3986742,-48.29, 20.35, 97.65
1583616260.4226427,-47.35, 17.25, 105.99
1583616260.4465468,-46.66, 14.54, 114.05
1583616260.4705017,-46.18, 12.54, 121.11
1583616260.4944527,-45.33, 11.22, 126.79
1583616260.5184102,-44.59, 10.77, 129.59
1583616260.542403,-44.15, 10.21, 130.50
1583616260.5663915,-43.48, 10.19, 129.87
1583616260.589268,-42.81, 9.24, 129.04
1583616260.6121984,-42.54, 7.88, 128.78
1583616260.6350906,-42.43, 6.39, 129.30
1583616260.658078,-42.35, 5.18, 130.68
1583616260.68096,-42.81, 3.62, 133.03
1583616260.7038352,-43.57, 2.96, 135.00
1583616260.726805,-44.35, 2.94, 136.37
1583616260.7497437,-44.11, 4.39, 135.96
1583616260.7726164,-42.59, 6.36, 133.92
1583616260.7955391,-38.96, 7.76, 131.84
1583616260.818452,-33.81, 6.70, 130.89
1583616260.8413308,-29.18, 3.07, 132.01
1583616260.8641908,-28.13, 0.93, 134.51
1583616260.8881865,-31.65, -0.14, 138.48
1583616260.9121253,-38.23, -1.77, 143.14
1583616260.9361603,-44.18, -5.05, 148.33
1583616260.9601269,-49.15, -9.23, 154.28
1583616260.98516,-52.56, -12.89, 158.71
1583616261.0101488,-54.45, -11.64, 157.27
1583616261.0341125,-54.13, -8.68, 153.16
1583616261.0580063,-52.02, -5.46, 149.54
1583616261.0819025,-49.87, -2.82, 148.72
1583616261.10483,-48.98, 0.79, 150.08
1583616261.1278293,-50.03, 4.45, 152.51
1583616261.1507218,-54.23, 6.96, 159.08
1583616261.1736403,-62.59, 5.75, 171.54
1583616261.1976447,-73.81, -3.32, 195.12
1583616261.222607,-81.71, -75.67, 287.58
1583616261.246537,-68.65, -124.67, 5.37
1583616261.2715476,-57.29, -115.33, 33.73
1583616261.295454,-50.46, -95.34, 54.06
1583616261.3194234,-43.61, -79.31, 65.79
1583616261.3434293,-33.34, -68.93, 75.08
1583616261.3673744,-31.37, -47.28, 83.83
1583616261.391343,-30.74, -20.49, 84.88
1583616261.414256,-24.94, -6.50, 86.52
1583616261.436148,-18.47, 8.51, 81.16
1583616261.4589863,-11.38, 17.18, 73.34
1583616261.4808602,-7.71, 16.15, 62.74
1583616261.5017016,-8.03, 9.56, 49.35
1583616261.5235567,-8.61, -2.13, 36.91
1583616261.5476034,-10.52, -19.97, 29.60
1583616261.5715318,-13.90, -51.11, 25.92
1583616261.5955005,-17.54, -87.26, 23.23
1583616261.6205099,-25.44, -117.31, 16.84
1583616261.6454577,-37.53, -140.29, 12.17
1583616261.6704586,-44.99, -160.30, 13.90
1583616261.6954422,-49.66, -171.14, 11.55
1583616261.719422,-55.05, -177.95, 2.98
1583616261.7444572,-60.68, 177.52, 352.94
1583616261.7694607,-64.95, 179.75, 339.10
1583616261.7955022,-66.73, -168.16, 321.90
1583616261.8215084,-67.12, -152.60, 305.08
1583616261.8475084,-65.60, -133.00, 294.51
1583616261.8735614,-63.41, -110.80, 291.76
1583616261.8985686,-61.98, -82.62, 289.73
1583616261.9235756,-60.61, -59.92, 291.82
1583616261.9486523,-61.04, -46.08, 301.25
1583616261.9736173,-61.80, -32.12, 302.87
1583616261.9986382,-61.32, -17.46, 299.30
1583616262.0236099,-63.96, -10.02, 295.99
1583616262.0475442,-67.80, -0.41, 287.73
1583616262.0704465,-66.26, 6.25, 279.44
1583616262.0933738,-63.33, 1.64, 278.96
1583616262.1173098,-61.81, -3.63, 278.53
1583616262.1412797,-61.04, -7.02, 279.53
1583616262.1662843,-60.16, -10.40, 281.34
1583616262.191266,-60.31, -12.35, 282.40
1583616262.2162557,-62.38, -14.71, 281.66
1583616262.2412734,-64.09, -15.16, 279.08
1583616262.2662535,-65.77, -14.48, 275.44
1583616262.2912905,-67.61, -15.83, 273.24
1583616262.3162885,-68.99, -15.17, 270.26
1583616262.3412805,-70.39, -13.80, 267.13
1583616262.3662589,-70.85, -13.61, 265.34
1583616262.39125,-70.94, -12.26, 262.88
1583616262.4162493,-71.19, -12.55, 261.99
1583616262.4412913,-71.22, -13.05, 262.00
1583616262.4662771,-71.08, -13.00, 262.18
1583616262.4912837,-71.02, -13.19, 262.59
1583616262.5163052,-70.99, -14.10, 262.92
1583616262.5412962,-71.13, -14.32, 262.03
1583616262.5662792,-71.17, -15.24, 262.16
1583616262.5912719,-71.24, -15.51, 261.96
1583616262.6163228,-71.09, -15.68, 261.94
1583616262.641417,-71.02, -16.05, 262.07
1583616262.6663692,-70.91, -16.06, 261.97
1583616262.6913784,-70.56, -16.01, 261.77
1583616262.716362,-70.21, -15.86, 261.59
1583616262.741351,-70.10, -15.75, 261.49
1583616262.766407,-69.89, -15.55, 261.42
1583616262.791471,-69.52, -15.13, 261.69
1583616262.8164628,-69.22, -12.76, 262.89
1583616262.8403635,-69.53, -7.31, 266.61
1583616262.8632526,-69.25, 2.10, 272.49
1583616262.8871894,-67.35, 11.53, 279.42
1583616262.9111443,-64.56, 23.24, 284.82
1583616262.9351397,-61.44, 37.90, 287.14
1583616262.9590855,-59.45, 52.29, 287.75
1583616262.983031,-56.83, 65.86, 288.06
1583616263.006975,-55.47, 74.02, 288.09
1583616263.0309358,-54.74, 79.73, 287.85
1583616263.0549016,-53.57, 85.95, 286.34
1583616263.0788527,-52.55, 90.96, 285.39
1583616263.10281,-52.32, 92.84, 285.25
1583616263.126711,-52.01, 93.90, 284.71
1583616263.1506639,-51.83, 95.01, 283.94
1583616263.1745737,-51.57, 96.20, 283.93
1583616263.198525,-51.34, 97.39, 283.50
1583616263.2224932,-51.37, 97.23, 283.38
1583616263.2464566,-51.36, 96.64, 283.34
1583616263.2704089,-51.18, 97.17, 282.98
1583616263.2943864,-51.16, 97.60, 282.67
1583616263.3183908,-51.29, 97.01, 282.89
1583616263.3423216,-51.18, 97.11, 283.14
1583616263.3662252,-51.13, 97.57, 283.14
1583616263.3902102,-51.22, 97.20, 283.35
1583616263.4141388,-51.23, 96.98, 283.58
1583616263.438108,-51.15, 97.74, 283.63
1583616263.4620426,-51.24, 97.79, 283.79
1583616263.4860446,-51.42, 97.12, 284.24
1583616263.509987,-51.36, 97.85, 284.19
1583616263.5339365,-51.43, 98.10, 284.24
1583616263.5578861,-51.54, 97.49, 284.87
1583616263.581876,-51.51, 97.76, 285.09
1583616263.6058016,-51.62, 97.63, 285.20
1583616263.6298168,-51.73, 97.06, 285.44
1583616263.6537294,-51.77, 96.16, 285.76
1583616263.6776922,-51.79, 95.55, 285.83
1583616263.7016344,-51.96, 94.41, 285.99
1583616263.725597,-52.14, 92.35, 286.47
1583616263.7496352,-52.52, 87.26, 287.50
1583616263.7735436,-52.90, 79.17, 288.99
1583616263.7974958,-53.32, 67.68, 290.78
1583616263.8214617,-53.41, 54.61, 293.18
1583616263.8454616,-52.71, 41.59, 295.57
1583616263.869382,-51.76, 29.89, 296.13
1583616263.8932848,-51.36, 23.44, 293.08
1583616263.9172764,-50.71, 23.80, 288.64
1583616263.9412155,-48.85, 24.16, 279.47
1583616263.9651814,-48.63, 12.93, 278.08
1583616263.988079,-50.21, 9.40, 276.97
1583616264.01206,-49.04, 11.97, 276.66
1583616264.0359871,-46.58, 18.33, 275.24
1583616264.0599718,-44.33, 14.89, 278.15
1583616264.0839007,-40.48, 11.51, 276.73
1583616264.1068544,-39.29, 7.83, 272.77
1583616264.1297808,-40.83, 2.83, 269.62
1583616264.1537178,-43.44, -1.90, 267.83
1583616264.1776476,-45.90, -7.70, 266.33
1583616264.2026684,-47.85, -16.04, 267.73
1583616264.2276537,-43.31, -23.76, 269.84
1583616264.2526786,-44.66, -24.44, 269.43
1583616264.2776427,-44.45, -24.53, 269.35
1583616264.3026714,-44.14, -24.58, 269.18
1583616264.3276474,-43.86, -24.52, 269.03
1583616264.3527393,-43.54, -24.36, 268.90
1583616264.3777285,-43.24, -24.27, 268.77
1583616264.402736,-42.95, -24.19, 268.63
1583616264.4277089,-42.63, -24.10, 268.50
1583616264.4527123,-42.34, -24.01, 268.36
1583616264.47766,-42.01, -23.96, 268.20
1583616264.5026672,-41.69, -23.89, 268.06
1583616264.5276577,-41.40, -23.80, 267.92
1583616264.5526693,-41.09, -23.71, 267.79
1583616264.5776446,-40.81, -23.64, 267.66
1583616264.6026495,-40.53, -23.53, 267.54
1583616264.6276512,-40.22, -23.46, 267.41
1583616264.6528013,-39.91, -23.42, 267.28
1583616264.677848,-39.62, -23.28, 267.14
1583616264.702851,-39.30, -23.16, 267.00
1583616264.727868,-38.99, -23.10, 266.86
1583616264.7528026,-38.69, -23.02, 266.73
1583616264.7777734,-38.38, -22.93, 266.59
1583616264.8027704,-38.08, -22.83, 266.46
1583616264.8277764,-37.77, -22.75, 266.34
1583616264.8527632,-37.46, -22.70, 266.23
1583616264.8777735,-37.15, -22.64, 266.11
