1583615969.8007033
1583615985.086825-50.69, 9.32, 229.69
1583615985.1097958-50.58, 8.56, 229.29
1583615985.132669-50.39, 8.11, 228.98
1583615985.1555753-50.07, 8.18, 228.85
1583615985.1784916-49.69, 8.66, 228.85
1583615985.2013893-49.25, 9.30, 228.85
1583615985.2243106-48.88, 9.67, 228.81
1583615985.2472663-48.59, 9.73, 228.68
1583615985.2701313-48.30, 9.61, 228.51
1583615985.293049-48.03, 9.55, 228.37
1583615985.3159766-47.71, 9.76, 228.27
1583615985.3400161-47.35, 10.04, 228.20
1583615985.3638947-46.98, 10.33, 228.13
1583615985.3878295-46.64, 10.55, 228.05
1583615985.4118438-46.31, 10.74, 227.95
1583615985.435756-45.99, 10.85, 227.83
1583615985.4597597-45.70, 10.80, 227.70
1583615985.4836938-45.41, 10.73, 227.54
1583615985.5074637-45.12, 10.66, 227.40
1583615985.5314224-44.79, 10.76, 227.31
1583615985.5554404-44.42, 11.09, 227.25
1583615985.579342-44.02, 11.47, 227.20
1583615985.6033294-43.65, 11.76, 227.15
1583615985.6272526-43.30, 11.95, 227.07
1583615985.6511946-42.96, 12.04, 226.99
1583615985.675161-42.62, 12.13, 226.90
1583615985.6991267-42.28, 12.26, 226.82
1583615985.7230973-41.94, 12.39, 226.74
1583615985.747164-41.61, 12.60, 226.62
1583615985.77111-41.27, 12.68, 226.54
1583615985.7950406-40.92, 12.72, 226.49
1583615985.8190136-40.59, 12.85, 226.40
1583615985.8429942-40.26, 13.00, 226.32
1583615985.8669415-39.91, 13.14, 226.24
1583615985.8908787-39.56, 13.28, 226.16
1583615985.9148204-39.21, 13.41, 226.10
1583615985.9388018-38.84, 13.57, 226.03
1583615985.9627595-38.52, 13.74, 225.96
1583615985.9866958-38.16, 13.92, 225.89
1583615986.010555-37.79, 14.07, 225.84
1583615986.034538-37.45, 14.22, 225.78
1583615986.058502-37.11, 14.30, 225.70
1583615986.0825226-36.78, 14.35, 225.59
1583615986.1064453-36.46, 14.37, 225.49
